Mon Apr  3 16:01:39 2023    output.dat

         348330 function calls (343552 primitive calls) in 3.735 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/missing.py:911(clean_reindex_fill_method)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/nanops.py:191(_get_fill_value)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/nanops.py:213(_maybe_get_mask)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/nanops.py:257(_get_values)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/nanops.py:346(_na_ok_dtype)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/nanops.py:488(nanany)
        1    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_datetime_array}
        1    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_dtype}
        1    0.000    0.000    0.000    0.000 {pandas._libs.lib.array_equivalent_object}
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:533(is_string_or_object_np_dtype)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:66(isna)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:149(_isna)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:226(_isna_array)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:267(_isna_string_dtype)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:390(array_equivalent)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:494(_array_equivalent_object)
        1    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.isnaobj}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:284(_flatten_literal_params)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:407(__getitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:532(Literal)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:993(__instancecheck__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1154(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1272(_value_and_type_iter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2356(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2338(__new__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2448(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/util/_decorators.py:214(_format_argument_list)
        1    0.000    0.000    0.340    0.340 /home/pablofer/.local/lib/python3.10/site-packages/pandas/util/_decorators.py:302(wrapper)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:209(ismethoddescriptor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:404(isbuiltin)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:1964(_signature_bound_method)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:1990(_signature_is_builtin)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:2002(_signature_is_functionlike)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:3007(replace)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:3199(__str__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/lib/index_tricks.py:322(__getitem__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/lib/arraysetops.py:133(_unique_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/lib/arraysetops.py:125(_unpack_tuple)
        1    0.000    0.000    0.005    0.005 /home/pablofer/.local/lib/python3.10/site-packages/numpy/lib/arraysetops.py:138(unique)
        1    0.000    0.000    0.005    0.005 /home/pablofer/.local/lib/python3.10/site-packages/numpy/lib/arraysetops.py:323(_unique1d)
        1    0.000    0.000    0.005    0.005 <__array_function__ internals>:177(unique)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/function_base.py:178(_logspace_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/function_base.py:183(logspace)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(logspace)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/einsumfunc.py:1009(einsum)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(einsum)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/platform.py:989(_sys_version)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/platform.py:1093(python_implementation)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/_pytesttester.py:78(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ctypes/__init__.py:102(CFunctionType)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:56(parse_parts)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:239(splitroot)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:569(_parse_args)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:589(_from_parts)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:710(name)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:718(suffix)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:957(__new__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:372(urlparse)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:419(_checknetloc)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:437(urlsplit)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/numerictypes.py:649(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/numerictypes.py:650(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/numerictypes.py:597(find_common_type)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2081(_clip_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2085(clip)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2672(_amax_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2677(amax)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2922(_prod_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2927(prod)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_methods.py:107(_clip_dep_invoke_with_casting)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_methods.py:126(_clip)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(clip)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(amax)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(prod)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_ufunc_config.py:425(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_ufunc_config.py:429(__enter__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_ufunc_config.py:434(__exit__)
        1    0.000    0.000    0.000    0.000 {method 'clip' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'flatten' of 'numpy.ndarray' objects}
        1    0.004    0.004    0.004    0.004 {method 'sort' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.c_einsum}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/weakref.py:428(__setitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1098(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1307(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1529(_get_positional_kwargs)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/argparse.py:1706(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1830(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1829(_get_positional_actions)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/argparse.py:1837(parse_args)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/argparse.py:1844(parse_known_args)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:2190(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:2180(_match_arguments_partial)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:2481(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:451(__members__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:483(_create_)
        1    0.000    0.000    1.363    1.363 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PyNu.py:11(__init__)
        1    0.000    0.000    0.549    0.549 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PyNu.py:36(ComputeBinnedObservation)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/xml/etree/ElementTree.py:556(parse)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/xml/etree/ElementTree.py:1212(parse)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/copy.py:107(_copy_immutable)
        1    0.000    0.000    0.392    0.392 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PyNu.py:72(SetUpExperiments)
        1    0.000    0.000    0.395    0.395 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PyNu.py:85(SetUpPhysicsTunes)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PyNu.py:95(StartPhysics)
        1    0.000    0.000    0.023    0.023 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PyNu.py:103(SetBinnedObservedEvents)
        1    0.000    0.000    0.003    0.003 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PyNu.py:132(ApplyFixedWeights)
        1    0.000    0.000    0.008    0.008 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PyNu.py:137(ApplyNominalWeights)
        1    0.000    0.000    0.001    0.001 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PyNu.py:142(ApplyTrueWeights)
        1    0.000    0.000    0.007    0.007 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PyNu.py:147(ApplyPhysicsWeights)
        1    0.000    0.000    2.371    2.371 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PyNu.py:251(FitBinnedLLH)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PyNu.py:325(SetOutFile)
        1    0.000    0.000    0.341    0.341 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/MCReader.py:51(reader)
        1    0.000    0.000    0.027    0.027 /home/pablofer/Pheno/Fitter/Pynu/PyNu/AnalysisReader/xmlReader.py:10(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/AnalysisReader/xmlReader.py:90(readSources)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/AnalysisReader/xmlReader.py:98(readDetectors)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/AnalysisReader/xmlReader.py:106(readExperiments)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/AnalysisReader/xmlReader.py:115(readOscillations)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/AnalysisReader/xmlReader.py:126(CheckSources)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/AnalysisReader/xmlReader.py:147(makePhysicsGrid)
        1    0.026    0.026    0.026    0.026 /home/pablofer/Pheno/Fitter/Pynu/PyNu/AnalysisReader/xmlReader.py:159(CartesianPhysicsGrid)
        1    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/AnalysisReader/xmlReader.py:192(GetNominalValues)
        1    0.000    0.000    0.392    0.392 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/MCReader.py:10(Manager)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/xml/etree/ElementTree.py:536(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/xml/etree/ElementTree.py:542(getroot)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/abc.py:110(register)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/abc.py:146(update_abstractmethods)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/os.py:1079(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_collections_abc.py:381(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/__init__.py:108(import_module)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/warnings.py:20(_showwarnmsg_impl)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/warnings.py:96(_showwarnmsg)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/warnings.py:35(_formatwarnmsg_impl)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/warnings.py:117(_formatwarnmsg)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/warnings.py:403(__init__)
        1    0.000    0.000    3.736    3.736 /home/pablofer/Pheno/Fitter/Pynu/better_main.py:7(main)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/collections/__init__.py:713(__eq__)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/readers.py:1018(_clean_options)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/readers.py:1007(_check_file_or_buffer)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/readers.py:940(_get_options_with_defaults)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/readers.py:935(close)
